RSSI,Distance,Visibility
-57,3.5,nlos
-65,3.5,nlos
-81,3.5,nlos
-61,3.5,nlos
-70,3.5,nlos
-70,3.5,nlos
-63,3.5,nlos
-56,3.5,nlos
-59,3.5,nlos
-65,3.5,nlos
-59,3.5,nlos
-56,3.5,nlos
-63,3.5,nlos
-62,3.5,nlos
-63,3.5,nlos
-59,3.5,nlos
-58,3.5,nlos
-63,3.5,nlos
-58,3.5,nlos
-59,3.5,nlos
-58,3.5,nlos
-63,3.5,nlos
-58,3.5,nlos
-58,3.5,nlos
-58,3.5,nlos
-57,3.5,nlos
-79,3.5,nlos
-62,3.5,nlos
-64,3.5,nlos
-72,3.5,nlos
-68,3.5,nlos
-60,3.5,nlos
-58,3.5,nlos
-64,3.5,nlos
-59,3.5,nlos
-72,3.5,nlos
-60,3.5,nlos
-57,3.5,nlos
-59,3.5,nlos
-62,3.5,nlos
-59,3.5,nlos
-64,3.5,nlos
-60,3.5,nlos
-59,3.5,nlos
-59,3.5,nlos
-65,3.5,nlos
-66,3.5,nlos
-58,3.5,nlos
-71,3.5,nlos
-58,3.5,nlos
-70,3.5,nlos
-65,3.5,nlos
-58,3.5,nlos
-63,3.5,nlos
-58,3.5,nlos
-70,3.5,nlos
-63,3.5,nlos
-59,3.5,nlos
-59,3.5,nlos
-58,3.5,nlos
-57,3.5,nlos
-66,3.5,nlos
-60,3.5,nlos
-62,3.5,nlos
-58,3.5,nlos
-59,3.5,nlos
-59,3.5,nlos
-60,3.5,nlos
-58,3.5,nlos
-56,3.5,nlos
-55,3.5,nlos
-59,3.5,nlos
-60,3.5,nlos
-58,3.5,nlos
-63,3.5,nlos
-66,3.5,nlos
-60,3.5,nlos
-59,3.5,nlos
-57,3.5,nlos
-57,3.5,nlos
-65,3.5,nlos
-62,3.5,nlos
-62,3.5,nlos
-56,3.5,nlos
-58,3.5,nlos
-60,3.5,nlos
-59,3.5,nlos
-59,3.5,nlos
-59,3.5,nlos
-62,3.5,nlos
-58,3.5,nlos
-62,3.5,nlos
-62,3.5,nlos
-57,3.5,nlos
-62,3.5,nlos
-58,3.5,nlos
-62,3.5,nlos
-60,3.5,nlos
-58,3.5,nlos
-58,3.5,nlos
-60,3.5,nlos
-64,3.5,nlos
-61,3.5,nlos
-63,3.5,nlos
-62,3.5,nlos
-59,3.5,nlos
-66,3.5,nlos
-64,3.5,nlos
-66,3.5,nlos
-62,3.5,nlos
-59,3.5,nlos
-63,3.5,nlos
-66,3.5,nlos
-68,3.5,nlos
-64,3.5,nlos
-64,3.5,nlos
-63,3.5,nlos
-57,3.5,nlos
-64,3.5,nlos
-59,3.5,nlos
-58,3.5,nlos
-59,3.5,nlos
-64,3.5,nlos
-57,3.5,nlos
-57,3.5,nlos
-59,3.5,nlos
-62,3.5,nlos
-65,3.5,nlos
-74,3.5,nlos
-64,3.5,nlos
-69,3.5,nlos
-67,3.5,nlos
-65,3.5,nlos
-63,3.5,nlos
-64,3.5,nlos
-57,3.5,nlos
-57,3.5,nlos
-55,3.5,nlos
-58,3.5,nlos
-57,3.5,nlos
