RSSI,Distance,Visibility
-68,3.0,nlos
-68,3.0,nlos
-70,3.0,nlos
-69,3.0,nlos
-53,3.0,nlos
-71,3.0,nlos
-68,3.0,nlos
-53,3.0,nlos
-69,3.0,nlos
-68,3.0,nlos
-66,3.0,nlos
-53,3.0,nlos
-72,3.0,nlos
-54,3.0,nlos
-65,3.0,nlos
-67,3.0,nlos
-53,3.0,nlos
-67,3.0,nlos
-55,3.0,nlos
-71,3.0,nlos
-54,3.0,nlos
-62,3.0,nlos
-66,3.0,nlos
-54,3.0,nlos
-66,3.0,nlos
-65,3.0,nlos
-53,3.0,nlos
-69,3.0,nlos
-67,3.0,nlos
-71,3.0,nlos
-55,3.0,nlos
-73,3.0,nlos
-65,3.0,nlos
-55,3.0,nlos
-66,3.0,nlos
-65,3.0,nlos
-57,3.0,nlos
-57,3.0,nlos
-70,3.0,nlos
-59,3.0,nlos
-54,3.0,nlos
-76,3.0,nlos
-66,3.0,nlos
-59,3.0,nlos
-63,3.0,nlos
-72,3.0,nlos
-67,3.0,nlos
-55,3.0,nlos
-74,3.0,nlos
-64,3.0,nlos
-65,3.0,nlos
-55,3.0,nlos
-55,3.0,nlos
-64,3.0,nlos
-55,3.0,nlos
-75,3.0,nlos
-65,3.0,nlos
-54,3.0,nlos
-64,3.0,nlos
-54,3.0,nlos
-62,3.0,nlos
-65,3.0,nlos
-56,3.0,nlos
-65,3.0,nlos
-61,3.0,nlos
-55,3.0,nlos
-71,3.0,nlos
-75,3.0,nlos
-54,3.0,nlos
-89,3.0,nlos
-68,3.0,nlos
-52,3.0,nlos
-71,3.0,nlos
-68,3.0,nlos
-71,3.0,nlos
-69,3.0,nlos
-71,3.0,nlos
-67,3.0,nlos
-53,3.0,nlos
-64,3.0,nlos
-62,3.0,nlos
-67,3.0,nlos
-54,3.0,nlos
-71,3.0,nlos
-69,3.0,nlos
-54,3.0,nlos
-66,3.0,nlos
-66,3.0,nlos
-65,3.0,nlos
-68,3.0,nlos
-55,3.0,nlos
-68,3.0,nlos
-54,3.0,nlos
-68,3.0,nlos
-54,3.0,nlos
-71,3.0,nlos
-73,3.0,nlos
-53,3.0,nlos
-60,3.0,nlos
-68,3.0,nlos
-64,3.0,nlos
-54,3.0,nlos
-66,3.0,nlos
-61,3.0,nlos
-64,3.0,nlos
-54,3.0,nlos
-66,3.0,nlos
-54,3.0,nlos
-72,3.0,nlos
-66,3.0,nlos
-54,3.0,nlos
-55,3.0,nlos
-64,3.0,nlos
-52,3.0,nlos
-74,3.0,nlos
-65,3.0,nlos
-53,3.0,nlos
-70,3.0,nlos
-54,3.0,nlos
-74,3.0,nlos
-65,3.0,nlos
-59,3.0,nlos
-66,3.0,nlos
-64,3.0,nlos
-59,3.0,nlos
-65,3.0,nlos
-54,3.0,nlos
-66,3.0,nlos
-52,3.0,nlos
-70,3.0,nlos
-55,3.0,nlos
-63,3.0,nlos
-55,3.0,nlos
-65,3.0,nlos
-53,3.0,nlos
-71,3.0,nlos
-62,3.0,nlos
-54,3.0,nlos
-58,3.0,nlos
-54,3.0,nlos
-63,3.0,nlos
-65,3.0,nlos
-59,3.0,nlos
-59,3.0,nlos
-76,3.0,nlos
-65,3.0,nlos
-54,3.0,nlos
-66,3.0,nlos
-53,3.0,nlos
-65,3.0,nlos
-54,3.0,nlos
-65,3.0,nlos
-66,3.0,nlos
-66,3.0,nlos
