RSSI,Distance,Visibility
-57,0.5,nlos
-49,0.5,nlos
-55,0.5,nlos
-49,0.5,nlos
-59,0.5,nlos
-52,0.5,nlos
-59,0.5,nlos
-49,0.5,nlos
-54,0.5,nlos
-55,0.5,nlos
-53,0.5,nlos
-57,0.5,nlos
-55,0.5,nlos
-44,0.5,nlos
-56,0.5,nlos
-57,0.5,nlos
-57,0.5,nlos
-52,0.5,nlos
-49,0.5,nlos
-55,0.5,nlos
-55,0.5,nlos
-48,0.5,nlos
-53,0.5,nlos
-52,0.5,nlos
-47,0.5,nlos
-52,0.5,nlos
-57,0.5,nlos
-63,0.5,nlos
-52,0.5,nlos
-52,0.5,nlos
-45,0.5,nlos
-55,0.5,nlos
-46,0.5,nlos
-50,0.5,nlos
-64,0.5,nlos
-46,0.5,nlos
-50,0.5,nlos
-55,0.5,nlos
-51,0.5,nlos
-52,0.5,nlos
-56,0.5,nlos
-70,0.5,nlos
-54,0.5,nlos
-66,0.5,nlos
-65,0.5,nlos
-59,0.5,nlos
-58,0.5,nlos
-56,0.5,nlos
-48,0.5,nlos
-52,0.5,nlos
-54,0.5,nlos
-46,0.5,nlos
-55,0.5,nlos
-56,0.5,nlos
-57,0.5,nlos
-48,0.5,nlos
-55,0.5,nlos
-59,0.5,nlos
-45,0.5,nlos
-56,0.5,nlos
-58,0.5,nlos
-49,0.5,nlos
-58,0.5,nlos
-54,0.5,nlos
-44,0.5,nlos
-50,0.5,nlos
-55,0.5,nlos
-49,0.5,nlos
-49,0.5,nlos
-58,0.5,nlos
-57,0.5,nlos
-47,0.5,nlos
-49,0.5,nlos
-55,0.5,nlos
-54,0.5,nlos
-53,0.5,nlos
-49,0.5,nlos
-51,0.5,nlos
-42,0.5,nlos
-51,0.5,nlos
-53,0.5,nlos
-44,0.5,nlos
-56,0.5,nlos
-41,0.5,nlos
-61,0.5,nlos
-48,0.5,nlos
-58,0.5,nlos
-43,0.5,nlos
-55,0.5,nlos
-44,0.5,nlos
-55,0.5,nlos
-55,0.5,nlos
-46,0.5,nlos
-54,0.5,nlos
-42,0.5,nlos
-55,0.5,nlos
-49,0.5,nlos
-55,0.5,nlos
-42,0.5,nlos
-49,0.5,nlos
-55,0.5,nlos
-43,0.5,nlos
-47,0.5,nlos
-45,0.5,nlos
-45,0.5,nlos
-43,0.5,nlos
-56,0.5,nlos
-42,0.5,nlos
-46,0.5,nlos
-56,0.5,nlos
-46,0.5,nlos
-44,0.5,nlos
-46,0.5,nlos
-56,0.5,nlos
-53,0.5,nlos
-55,0.5,nlos
-44,0.5,nlos
-43,0.5,nlos
-44,0.5,nlos
-55,0.5,nlos
-45,0.5,nlos
-54,0.5,nlos
-44,0.5,nlos
-58,0.5,nlos
-58,0.5,nlos
-43,0.5,nlos
-44,0.5,nlos
-46,0.5,nlos
-57,0.5,nlos
-42,0.5,nlos
-44,0.5,nlos
-43,0.5,nlos
-58,0.5,nlos
-43,0.5,nlos
-56,0.5,nlos
-44,0.5,nlos
-57,0.5,nlos
-43,0.5,nlos
-44,0.5,nlos
