RSSI,Distance,Visibility
-55,2.0,nlos
-54,2.0,nlos
-58,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-57,2.0,nlos
-60,2.0,nlos
-57,2.0,nlos
-60,2.0,nlos
-55,2.0,nlos
-62,2.0,nlos
-56,2.0,nlos
-61,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-60,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-60,2.0,nlos
-55,2.0,nlos
-61,2.0,nlos
-60,2.0,nlos
-58,2.0,nlos
-60,2.0,nlos
-54,2.0,nlos
-56,2.0,nlos
-54,2.0,nlos
-57,2.0,nlos
-58,2.0,nlos
-62,2.0,nlos
-65,2.0,nlos
-59,2.0,nlos
-64,2.0,nlos
-66,2.0,nlos
-61,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-58,2.0,nlos
-56,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-57,2.0,nlos
-56,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-57,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-57,2.0,nlos
-52,2.0,nlos
-60,2.0,nlos
-56,2.0,nlos
-60,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-57,2.0,nlos
-58,2.0,nlos
-59,2.0,nlos
-59,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-55,2.0,nlos
-61,2.0,nlos
-55,2.0,nlos
-55,2.0,nlos
-57,2.0,nlos
-58,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-56,2.0,nlos
-59,2.0,nlos
-57,2.0,nlos
-58,2.0,nlos
-55,2.0,nlos
-58,2.0,nlos
-56,2.0,nlos
-56,2.0,nlos
-58,2.0,nlos
-54,2.0,nlos
-54,2.0,nlos
-57,2.0,nlos
-59,2.0,nlos
-58,2.0,nlos
-57,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-55,2.0,nlos
-60,2.0,nlos
-55,2.0,nlos
-56,2.0,nlos
-63,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-60,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-61,2.0,nlos
-55,2.0,nlos
-60,2.0,nlos
-58,2.0,nlos
-56,2.0,nlos
-56,2.0,nlos
-57,2.0,nlos
-68,2.0,nlos
-66,2.0,nlos
-62,2.0,nlos
-54,2.0,nlos
-56,2.0,nlos
-60,2.0,nlos
-59,2.0,nlos
-57,2.0,nlos
-60,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-58,2.0,nlos
-59,2.0,nlos
-55,2.0,nlos
-58,2.0,nlos
-56,2.0,nlos
-55,2.0,nlos
-56,2.0,nlos
-63,2.0,nlos
-64,2.0,nlos
-58,2.0,nlos
-66,2.0,nlos
-56,2.0,nlos
-61,2.0,nlos
-59,2.0,nlos
-73,2.0,nlos
-56,2.0,nlos
-59,2.0,nlos
-56,2.0,nlos
-52,2.0,nlos
-59,2.0,nlos
-57,2.0,nlos
-55,2.0,nlos
-58,2.0,nlos
-56,2.0,nlos
-54,2.0,nlos
-59,2.0,nlos
-57,2.0,nlos
